docId,id
doc_5063,1363997349245308930
doc_5064,1363997078733676550
doc_5065,1363997078721081353
doc_5066,1363996490293776385
doc_5067,1363996435218194439
doc_5068,1363996058855084033
doc_5069,1363996014156382211
doc_5070,1363995411728527363
doc_5071,1363995190130794503
doc_5072,1363995003970867211
doc_5073,1363994956914917380
doc_5074,1363994816162455559
doc_5075,1363994605394538498
doc_5076,1363994601355415554
doc_5077,1363994527548272651
doc_5078,1363993893554053122
doc_5079,1363993754479321091
doc_5080,1363992731966668801
doc_5081,1363992331133804545
doc_5082,1363992140913795072
doc_5083,1363992004976205824
doc_5084,1363991892371865605
doc_5085,1363990780453548033
doc_5086,1363990594335481858
doc_5087,1363990489050083329
doc_5088,1363990479168303105
doc_5089,1363990429709053955
doc_5090,1363990289405382661
doc_5091,1363990261546770435
doc_5092,1363989917983010822
doc_5093,1363989599765299206
doc_5094,1363989506848935943
doc_5095,1363989337235480579
doc_5096,1363988360491134980
doc_5097,1363987886819991552
doc_5098,1363987817261654019
doc_5099,1363987813713080325
doc_5100,1363987735753687041
doc_5101,1363987695630966785
doc_5102,1363987667344588801
doc_5103,1363987666392522752
doc_5104,1363987493889138688
doc_5105,1363987464038322178
doc_5106,1363987405108371460
doc_5107,1363987340134342661
doc_5108,1363987270517227523
doc_5109,1363987190901047303
doc_5110,1363987118624804870
doc_5111,1363987106431918080
doc_5112,1363987016950697987
doc_5113,1363986998583820292
doc_5114,1363986989608030212
doc_5115,1363986977352204289
doc_5116,1363986927301627916
doc_5117,1363986868258357248
doc_5118,1363986867029307393
doc_5119,1363986732736270336
doc_5120,1363986664432021510
doc_5121,1363986617476734978
doc_5122,1363986555120062466
doc_5123,1363986506147270661
doc_5124,1363986486396293120
doc_5125,1363986416762519552
doc_5126,1363986372835557376
doc_5127,1363986335145603075
doc_5128,1363986314018885632
doc_5129,1363986267139145733
doc_5130,1363986206552391685
doc_5131,1363986151552540676
doc_5132,1363986116941119488
doc_5133,1363986104911867904
doc_5134,1363986052977991683
doc_5135,1363985973235900419
doc_5136,1363985966243983365
doc_5137,1363985822404407297
doc_5138,1363985396347060226
doc_5139,1363985280001314817
doc_5140,1363985254097313795
doc_5141,1363985117610409984
doc_5142,1363985117040025600
doc_5143,1363984920624955399
doc_5144,1363984891260645378
doc_5145,1363984885505949696
doc_5146,1363984879843745808
doc_5147,1363984787153780741
doc_5148,1363984486095028230
doc_5149,1363984389164707853
doc_5150,1363984384882335745
doc_5151,1363984301948289025
doc_5152,1363984273603198980
doc_5153,1363984231463067652
doc_5154,1363984181039104001
doc_5155,1363984149216980993
doc_5156,1363984109786267651
doc_5157,1363984061648150530
doc_5158,1363984057839865856
doc_5159,1363984019554238467
doc_5160,1363984013992603648
doc_5161,1363983966357901313
doc_5162,1363983924616118272
doc_5163,1363983872938176514
doc_5164,1363983739706048512
doc_5165,1363983691886825473
doc_5166,1363983665190088705
doc_5167,1363983609439387650
doc_5168,1363983553067945985
doc_5169,1363983501268193280
doc_5170,1363982881526337537
doc_5171,1363982761581772800
doc_5172,1363982465249865728
doc_5173,1363982458539171840
doc_5174,1363982210173464583
doc_5175,1363982092728635397
doc_5176,1363982091826860037
doc_5177,1363981709436473350
doc_5178,1363981527290433537
doc_5179,1363981480813342733
doc_5180,1363980464407592970
doc_5181,1363980196135788551
doc_5182,1363980145925763074
doc_5183,1363979970356408320
doc_5184,1363979771445665800
doc_5185,1363979631469166600
doc_5186,1363979541685936134
doc_5187,1363979504562171907
doc_5188,1363979213771046912
doc_5189,1363978995688116226
doc_5190,1363978918630461444
doc_5191,1363978884593709063
doc_5192,1363978704267968516
doc_5193,1363978597225140224
doc_5194,1363978317175652352
doc_5195,1363977868615770112
doc_5196,1363977681444945920
doc_5197,1363977624339554316
doc_5198,1363977457963917314
doc_5199,1363977169567891459
doc_5200,1363977061799497730
doc_5201,1363977017184681986
doc_5202,1363976950579146756
doc_5203,1363976837223751685
doc_5204,1363976290307477509
doc_5205,1363975772604489731
doc_5206,1363975743588343808
doc_5207,1363975488377618432
doc_5208,1363975301256990720
doc_5209,1363975205282975745
doc_5210,1363974937892053005
doc_5211,1363974875040342021
doc_5212,1363974808644517903
doc_5213,1363974741682446345
doc_5214,1363974641501495299
doc_5215,1363974559079268353
doc_5216,1363974399397871616
doc_5217,1363974371451277324
doc_5218,1363974287162540032
doc_5219,1363974003665358848
doc_5220,1363973963114835977
doc_5221,1363973854222237696
doc_5222,1363973601641267200
doc_5223,1363973529536970754
doc_5224,1363973247532957697
doc_5225,1363972936743419907
doc_5226,1363972580328280072
doc_5227,1363972400178749442
doc_5228,1363972048062734339
doc_5229,1363971749512052739
doc_5230,1363971693983764487
doc_5231,1363971577403088899
doc_5232,1363971538760962058
doc_5233,1363971524441554950
doc_5234,1363971497811980289
doc_5235,1363971415217561605
doc_5236,1363971406946516994
doc_5237,1363971109301809152
doc_5238,1363971023339675650
doc_5239,1363971020311457799
doc_5240,1363970868389441536
doc_5241,1363970786139103239
doc_5242,1363970729524436993
doc_5243,1363970537135955971
doc_5244,1363970229907374080
doc_5245,1363970198219407362
doc_5246,1363970153726103552
doc_5247,1363969898079277063
doc_5248,1363969783717314565
doc_5249,1363969166328410114
doc_5250,1363968722126311424
doc_5251,1363968409982099467
doc_5252,1363967973262827523
doc_5253,1363967221228265472
doc_5254,1363966843044642822
doc_5255,1363966789600780294
doc_5256,1363966744868442116
doc_5257,1363966309394903041
doc_5258,1363965947153891329
doc_5259,1363965473218420738
doc_5260,1363964996934193152
doc_5261,1363964633254535168
doc_5262,1363964481752215553
doc_5263,1363963892976685057
doc_5264,1363963855806717953
doc_5265,1363963812186099715
doc_5266,1363963729302413318
doc_5267,1363963401853153284
doc_5268,1363963262652403715
doc_5269,1363962775144439809
doc_5270,1363962688653549569
doc_5271,1363962579400286215
doc_5272,1363962541651632129
doc_5273,1363962473032806401
doc_5274,1363962248394399754
doc_5275,1363962200616968194
doc_5276,1363961217652584452
doc_5277,1363961076367298563
doc_5278,1363961040665522180
doc_5279,1363960928304250881
doc_5280,1363960588146257922
doc_5281,1363960377214717956
doc_5282,1363960288953970691
doc_5283,1363960225859002371
doc_5284,1363959881603051521
doc_5285,1363959264822312962
doc_5286,1363959045187645444
doc_5287,1363959036924686342
doc_5288,1363958946395021312
doc_5289,1363958814052122624
doc_5290,1363958610343186433
doc_5291,1363958220503486466
doc_5292,1363958194897252352
doc_5293,1363958068401291264
doc_5294,1363958063590383620
doc_5295,1363957882199285761
doc_5296,1363957764075098115
doc_5297,1363957734509408259
doc_5298,1363957712632094730
doc_5299,1363956956541702146
doc_5300,1363956853386969091
doc_5301,1363956832536907777
doc_5302,1363956735208284163
doc_5303,1363956669890392069
doc_5304,1363956567624671232
doc_5305,1363956241203163137
doc_5306,1363956144809652227
doc_5307,1363955785928179717
doc_5308,1363955670115057674
doc_5309,1363955445849878535
doc_5310,1363955408595902466
doc_5311,1363955342250491906
doc_5312,1363955092962095111
doc_5313,1363954834311839746
doc_5314,1363954766737506304
doc_5315,1363954589641306112
doc_5316,1363954457604616196
doc_5317,1363954230818603008
doc_5318,1363954115538223104
doc_5319,1363954092465414144
doc_5320,1363953898784972801
doc_5321,1363953683352944648
doc_5322,1363953471712468994
doc_5323,1363953446018244608
doc_5324,1363953439185731596
doc_5325,1363953090374885380
doc_5326,1363952799101427712
doc_5327,1363952707787177985
doc_5328,1363952013369868295
doc_5329,1363951974744481794
doc_5330,1363951682158223362
doc_5331,1363951630199087104
doc_5332,1363951260211179520
doc_5333,1363951216431157249
doc_5334,1363950825530253315
doc_5335,1363950715031363587
doc_5336,1363950693762015233
doc_5337,1363950605740486656
doc_5338,1363950528997322754
doc_5339,1363950407333126157
doc_5340,1363950339343454212
doc_5341,1363950337237819393
doc_5342,1363950327192518663
doc_5343,1363950289825447940
doc_5344,1363950196221116419
doc_5345,1363949966780207106
doc_5346,1363949844927143936
doc_5347,1363949813398728711
doc_5348,1363949706674647050
doc_5349,1363949388352004100
doc_5350,1363949339199086594
doc_5351,1363949296547205124
doc_5352,1363948916916502535
doc_5353,1363948898620858368
doc_5354,1363948735672238092
doc_5355,1363948538795880453
doc_5356,1363948389470244868
doc_5357,1363948242568761344
doc_5358,1363948241885171713
doc_5359,1363948214332833803
doc_5360,1363948164030472192
doc_5361,1363948116509130759
doc_5362,1363947982408847363
doc_5363,1363947444564860930
doc_5364,1363947435190480897
doc_5365,1363947391267733504
doc_5366,1363947340739072002
doc_5367,1363946945983746048
doc_5368,1363946844527681537
doc_5369,1363946689330094083
doc_5370,1363946460392214534
doc_5371,1363946323062501376
doc_5372,1363946002546192385
doc_5373,1363945205838225409
doc_5374,1363944854166925318
doc_5375,1363944797967417353
doc_5376,1363944562918641670
doc_5377,1363944176715403264
doc_5378,1363944062567387136
doc_5379,1363944006724558856
doc_5380,1363943785399377920
doc_5381,1363943754013413376
doc_5382,1363943699663761408
doc_5383,1363943689932873728
doc_5384,1363943406481776640
doc_5385,1363943317331988482
doc_5386,1363943244736905221
doc_5387,1363943115942285312
doc_5388,1363943055955550214
doc_5389,1363942707064897536
doc_5390,1363942516618194950
doc_5391,1363942280109899776
doc_5392,1363942264934830080
doc_5393,1363942261617274880
doc_5394,1363942169522761731
doc_5395,1363942165349564419
doc_5396,1363942156298297353
doc_5397,1363941598405545988
doc_5398,1363941527941120001
doc_5399,1363941511092649984
doc_5400,1363941455417516033
doc_5401,1363941451214835715
doc_5402,1363941377902596101
doc_5403,1363941356360650759
doc_5404,1363941256695590913
doc_5405,1363941045470433285
doc_5406,1363941007415406592
doc_5407,1363940983931629575
doc_5408,1363940972753739782
doc_5409,1363940957092151296
doc_5410,1363940914738126849
doc_5411,1363940865023094784
doc_5412,1363940832726966282
doc_5413,1363940821553324035
doc_5414,1363940787373944833
doc_5415,1363940775705387016
doc_5416,1363940752825462789
doc_5417,1363940704515469318
doc_5418,1363940671657308165
doc_5419,1363940611653595140
doc_5420,1363940578170388482
doc_5421,1363940557530267648
doc_5422,1363940390840197122
doc_5423,1363940325987860480
doc_5424,1363940303967772679
doc_5425,1363940059406344192
doc_5426,1363940056696782849
doc_5427,1363939985150238720
doc_5428,1363939519381266437
doc_5429,1363939332394864644
doc_5430,1363939128845434882
doc_5431,1363938750577934340
doc_5432,1363938504590323713
doc_5433,1363938200260124676
doc_5434,1363938196602695680
doc_5435,1363938181675155456
doc_5436,1363938106051858432
doc_5437,1363938090843312128
doc_5438,1363937763637268488
doc_5439,1363937444169572352
doc_5440,1363937305602510854
doc_5441,1363937129886318598
doc_5442,1363936984570462214
doc_5443,1363936900319428617
doc_5444,1363936842698096645
doc_5445,1363936831658549248
doc_5446,1363936773424832513
doc_5447,1363936727765639169
doc_5448,1363936457069645825
doc_5449,1363935893753499650
doc_5450,1363935624009457664
doc_5451,1363935519403507712
doc_5452,1363935422552944640
doc_5453,1363934579590111234
doc_5454,1363934525982605313
doc_5455,1363934161912946698
doc_5456,1363933759230251010
doc_5457,1363933639189405705
doc_5458,1363933638170091523
doc_5459,1363933024375611396
doc_5460,1363932271921790978
doc_5461,1363932154464452613
doc_5462,1363932063741710340
doc_5463,1363931741883359234
doc_5464,1363931507455373317
doc_5465,1363931233806352386
doc_5466,1363931025408106498
doc_5467,1363930908869464066
doc_5468,1363930757341847560
doc_5469,1363930580686172161
doc_5470,1363930500390338570
doc_5471,1363930150220541955
doc_5472,1363930115999215616
doc_5473,1363929935128059907
doc_5474,1363929266862256130
doc_5475,1363928296308801541
doc_5476,1363928219620167683
doc_5477,1363927737392451585
doc_5478,1363927593876094985
doc_5479,1363927390829772801
doc_5480,1363927264983994368
doc_5481,1363926839371030528
doc_5482,1363926533836918789
doc_5483,1363926153640116225
doc_5484,1363925964120600585
doc_5485,1363925898265698304
doc_5486,1363925566580260872
doc_5487,1363925476864057345
doc_5488,1363925433100730369
doc_5489,1363925060935954433
doc_5490,1363924338005528577
doc_5491,1363924277708398594
doc_5492,1363924199765598215
doc_5493,1363924068949491719
doc_5494,1363924043682881536
doc_5495,1363923980915146754
doc_5496,1363923799624675330
doc_5497,1363923678929448965
doc_5498,1363923670922534914
doc_5499,1363923555327467521
doc_5500,1363923539150135296
doc_5501,1363923508338724865
doc_5502,1363923059724353537
doc_5503,1363922575097688064
doc_5504,1363922531233787904
doc_5505,1363922447368654854
doc_5506,1363922129809506307
doc_5507,1363922107009273858
doc_5508,1363922102718402560
doc_5509,1363921593991368709
doc_5510,1363921549200412679
doc_5511,1363921539507253253
doc_5512,1363920767466041350
doc_5513,1363920423872733187
doc_5514,1363920162647273477
doc_5515,1363920135740788737
doc_5516,1363919209412059143
doc_5517,1363919125479743492
doc_5518,1363918945837715456
doc_5519,1363918700139581440
doc_5520,1363918621974663168
doc_5521,1363918567687688195
doc_5522,1363918334274773001
doc_5523,1363918219925458947
doc_5524,1363918161003782147
doc_5525,1363917992820670464
doc_5526,1363917816571830273
doc_5527,1363917791384903680
doc_5528,1363917753330057224
doc_5529,1363917599164297216
doc_5530,1363917526564933634
doc_5531,1363917515865341953
doc_5532,1363917440657346560
doc_5533,1363917331580129281
doc_5534,1363917282452381701
doc_5535,1363917276173529094
doc_5536,1363917181113753600
doc_5537,1363916924480987136
doc_5538,1363916853798596608
doc_5539,1363916722239987718
doc_5540,1363916113982193666
doc_5541,1363915970805460994
doc_5542,1363915968670539777
doc_5543,1363915542038519824
doc_5544,1363915496685400065
doc_5545,1363915441094217731
doc_5546,1363915140261797893
doc_5547,1363915062004514817
doc_5548,1363914679874187267
doc_5549,1363914492934049800
doc_5550,1363914491990319104
doc_5551,1363914100703596544
doc_5552,1363913670825238532
doc_5553,1363913632401281028
doc_5554,1363913365442207744
doc_5555,1363913341563994119
doc_5556,1363913011157741573
doc_5557,1363912596202557443
doc_5558,1363912583577702403
doc_5559,1363911847540326405
doc_5560,1363911786223734784
doc_5561,1363911741369950210
doc_5562,1363911552080953350
doc_5563,1363911263076581376
doc_5564,1363910961271300098
doc_5565,1363910908536217600
doc_5566,1363910871370633217
doc_5567,1363910753988837378
doc_5568,1363910711051575303
doc_5569,1363910708249825284
doc_5570,1363910618286338048
doc_5571,1363910523901800449
doc_5572,1363909914918223875
doc_5573,1363909823784435714
doc_5574,1363909719090429974
doc_5575,1363909633753026562
doc_5576,1363909297709662208
doc_5577,1363909175315558402
doc_5578,1363909039541870593
doc_5579,1363908955513057281
doc_5580,1363908928728305665
doc_5581,1363908817134649345
doc_5582,1363908680475795463
doc_5583,1363908518504398848
doc_5584,1363908299205185537
doc_5585,1363908082112229379
doc_5586,1363907893871800320
doc_5587,1363907847973601281
doc_5588,1363907753098448896
doc_5589,1363907500240756740
doc_5590,1363907473115996161
doc_5591,1363907383458750468
doc_5592,1363906456685174785
doc_5593,1363906378465759233
doc_5594,1363906176778440706
doc_5595,1363906160382922752
doc_5596,1363905153716248576
doc_5597,1363904921469247493
doc_5598,1363903981722943493
doc_5599,1363903719792734209
doc_5600,1363903702390640644
doc_5601,1363903657155026944
doc_5602,1363903434685108225
doc_5603,1363903060372688897
doc_5604,1363902820705996800
doc_5605,1363902710244900866
doc_5606,1363902687549353984
doc_5607,1363902677386625026
doc_5608,1363902642804690944
doc_5609,1363902624450363394
doc_5610,1363902518820970496
doc_5611,1363902267913609222
doc_5612,1363902206567612425
doc_5613,1363901915751452675
doc_5614,1363901905848606723
doc_5615,1363901905139818497
doc_5616,1363901211565584391
doc_5617,1363901158604083204
doc_5618,1363901152899833856
doc_5619,1363901076676612096
doc_5620,1363900718898245634
doc_5621,1363900067665567760
doc_5622,1363899911712964616
doc_5623,1363899552588128259
doc_5624,1363899401123553282
doc_5625,1363899384287617026
doc_5626,1363899339911753730
doc_5627,1363899187847340035
doc_5628,1363899070541139978
doc_5629,1363899057245024257
doc_5630,1363898956678389760
doc_5631,1363898913858547715
doc_5632,1363898872171495428
doc_5633,1363898779804577792
doc_5634,1363898496676470786
doc_5635,1363898454083203072
doc_5636,1363898398261219328
doc_5637,1363898393722986504
doc_5638,1363898356120965120
doc_5639,1363898318506635268
doc_5640,1363898257768865803
doc_5641,1363898252823842821
doc_5642,1363898251708141578
doc_5643,1363897920597024769
doc_5644,1363897641772457984
doc_5645,1363897119057264649
doc_5646,1363896756715589632
doc_5647,1363896379907731460
doc_5648,1363896217797861382
doc_5649,1363895754121601025
doc_5650,1363895403389706240
doc_5651,1363895107611627520
doc_5652,1363895086644404224
doc_5653,1363894553158189056
doc_5654,1363894532824178691
doc_5655,1363894030141165569
doc_5656,1363893807805124608
doc_5657,1363893608861097988
doc_5658,1363893441256587264
doc_5659,1363893417533730824
doc_5660,1363893404749295616
doc_5661,1363893336818475011
doc_5662,1363893310243266562
doc_5663,1363893103325827076
doc_5664,1363892919279570946
doc_5665,1363892835456442370
doc_5666,1363892710919135236
doc_5667,1363892710206148612
doc_5668,1363892650017972224
doc_5669,1363892552437362690
doc_5670,1363892393951584256
doc_5671,1363892334618959883
doc_5672,1363892172890664960
doc_5673,1363892152183508995
doc_5674,1363892127202111495
doc_5675,1363891528213557248
doc_5676,1363891518185078788
doc_5677,1363890582431666176
doc_5678,1363890295931236353
doc_5679,1363890284984111104
doc_5680,1363890217577574402
doc_5681,1363890208601743360
doc_5682,1363890200015953920
doc_5683,1363889281266311170
doc_5684,1363889219983335427
doc_5685,1363889182301585408
doc_5686,1363889168418410499
doc_5687,1363888868597071875
doc_5688,1363888785520533506
doc_5689,1363888748602089476
doc_5690,1363888155737264128
doc_5691,1363888093560930305
doc_5692,1363887953110437888
doc_5693,1363887911289065473
doc_5694,1363887624402837507
doc_5695,1363887578043228160
doc_5696,1363887464763428870
doc_5697,1363887453883392006
doc_5698,1363887193127755778
doc_5699,1363887163784400904
doc_5700,1363887014916067333
doc_5701,1363887009631145984
doc_5702,1363886968598265858
doc_5703,1363886950734651394
doc_5704,1363886809281871873
doc_5705,1363886715295956993
doc_5706,1363886541643259908
doc_5707,1363886537600081926
doc_5708,1363886506402852865
doc_5709,1363886295399989260
doc_5710,1363886142983143425
doc_5711,1363886129158660097
doc_5712,1363885913638653954
doc_5713,1363885812379758596
doc_5714,1363885802535743494
doc_5715,1363885528077135875
doc_5716,1363885266763608068
doc_5717,1363885136031354883
doc_5718,1363885116628557826
doc_5719,1363885077914996738
doc_5720,1363885020268679174
doc_5721,1363885017508708356
doc_5722,1363884996558118912
doc_5723,1363884979592298503
doc_5724,1363884973795737602
doc_5725,1363884811149074434
doc_5726,1363884776797728768
doc_5727,1363884538678673409
doc_5728,1363884436048076804
doc_5729,1363884389784977412
doc_5730,1363884318179930114
doc_5731,1363884268133482497
doc_5732,1363884201620213760
doc_5733,1363884067960332292
doc_5734,1363883974431547394
doc_5735,1363883892772634626
doc_5736,1363883797314482178
doc_5737,1363883672982593542
doc_5738,1363883505470615552
doc_5739,1363883367738052610
doc_5740,1363883299190444039
doc_5741,1363883205359669250
doc_5742,1363883129463844874
doc_5743,1363882550146588673
doc_5744,1363882394747609095
doc_5745,1363882238639759369
doc_5746,1363882175687319554
doc_5747,1363881682936430602
doc_5748,1363881402903781378
doc_5749,1363881220459950085
doc_5750,1363880953689616387
doc_5751,1363880944067829762
doc_5752,1363880768062189574
doc_5753,1363880690597588993
doc_5754,1363880671597355008
doc_5755,1363880468555259907
doc_5756,1363880312212762631
doc_5757,1363880270546440193
doc_5758,1363880128112164866
doc_5759,1363880027222249477
doc_5760,1363879534630633473
doc_5761,1363879225187516419
doc_5762,1363879094371438593
doc_5763,1363879004613320710
doc_5764,1363878611099389955
doc_5765,1363878436649922560
doc_5766,1363878356832387077
doc_5767,1363878110244925440
doc_5768,1363878074094260235
doc_5769,1363877777791873026
doc_5770,1363877773752721408
doc_5771,1363877773132128256
doc_5772,1363877617967988743
doc_5773,1363877387096653830
doc_5774,1363877176852893697
doc_5775,1363876908560097280
doc_5776,1363876900943388676
doc_5777,1363876519848861696
doc_5778,1363876501314097160
doc_5779,1363876263119761413
doc_5780,1363876261463003139
doc_5781,1363876073474314243
doc_5782,1363875958663639040
doc_5783,1363875928431075332
doc_5784,1363875817869180929
doc_5785,1363875745227886593
doc_5786,1363875715767095303
doc_5787,1363875511122808837
doc_5788,1363875308101754886
doc_5789,1363875071639478273
doc_5790,1363875029193093123
doc_5791,1363874885873754115
doc_5792,1363874842571857921
doc_5793,1363874762624094218
doc_5794,1363874742336380933
doc_5795,1363874706105851905
doc_5796,1363874530616352768
doc_5797,1363874501264437249
doc_5798,1363874469534597121
doc_5799,1363874408385765382
doc_5800,1363874216286720001
doc_5801,1363874174096314368
doc_5802,1363874121180794883
doc_5803,1363873820101079047
doc_5804,1363873757266378753
doc_5805,1363873685602459650
doc_5806,1363873676819456003
doc_5807,1363873646251401219
doc_5808,1363873356831805444
doc_5809,1363873355674255360
doc_5810,1363873309084037123
doc_5811,1363873266604064769
doc_5812,1363873214280200192
doc_5813,1363873179341524995
doc_5814,1363873174404829195
doc_5815,1363873105781866504
doc_5816,1363872919877738496
doc_5817,1363872728311209994
doc_5818,1363872688490610691
doc_5819,1363872608614146052
doc_5820,1363872508743671810
doc_5821,1363872484567769097
doc_5822,1363872316065783812
doc_5823,1363872170561187846
doc_5824,1363871959419920388
doc_5825,1363871914880475136
doc_5826,1363871887835725830
doc_5827,1363871874762031106
doc_5828,1363871659896135681
doc_5829,1363871555722371076
doc_5830,1363871500269281284
doc_5831,1363871391754248193
doc_5832,1363871129329225728
doc_5833,1363871109586722820
doc_5834,1363870954535989250
doc_5835,1363870842770325505
doc_5836,1363870794552545284
doc_5837,1363870787229388810
doc_5838,1363870444261052417
doc_5839,1363870270629449728
doc_5840,1363870234063433728
doc_5841,1363869895180521472
doc_5842,1363869809713307653
doc_5843,1363869691282915329
doc_5844,1363869640443785222
doc_5845,1363869482133950470
doc_5846,1363869460101292041
doc_5847,1363869128889683971
doc_5848,1363869044181331974
doc_5849,1363868973746462722
doc_5850,1363868671928455168
doc_5851,1363868563119996930
doc_5852,1363867937992441862
doc_5853,1363867570634285058
doc_5854,1363867518431940616
doc_5855,1363867472688939008
doc_5856,1363867284842811395
doc_5857,1363867238449745923
doc_5858,1363866962246295554
doc_5859,1363866783958978560
doc_5860,1363866697774424064
doc_5861,1363866638689308672
doc_5862,1363866553733718019
doc_5863,1363866140775120897
doc_5864,1363866138183000077
doc_5865,1363865900424724480
doc_5866,1363865492906147843
doc_5867,1363865355748270085
doc_5868,1363865345199661060
doc_5869,1363865323603193859
doc_5870,1363865247216324611
doc_5871,1363865223652859906
doc_5872,1363865165989609473
doc_5873,1363865015086891012
doc_5874,1363864994786508807
doc_5875,1363864903153561602
doc_5876,1363864857133477891
doc_5877,1363864506045059074
doc_5878,1363864382086774784
doc_5879,1363864324058546183
doc_5880,1363864123021406209
doc_5881,1363863947301027847
doc_5882,1363863861472890881
doc_5883,1363863725145489412
doc_5884,1363863704106799110
doc_5885,1363863367044202508
doc_5886,1363863346500534277
doc_5887,1363863346202750977
doc_5888,1363863299771691010
doc_5889,1363863224987303940
doc_5890,1363863208243716096
doc_5891,1363862912280924164
doc_5892,1363862905347862530
doc_5893,1363862137039319043
doc_5894,1363861816418340867
doc_5895,1363861325856792579
doc_5896,1363861238627905542
doc_5897,1363861102119981056
doc_5898,1363861011200053252
doc_5899,1363860964790079491
doc_5900,1363860777229197315
doc_5901,1363860708010688512
doc_5902,1363860571142127616
doc_5903,1363860551223422977
doc_5904,1363860357819858946
doc_5905,1363860335246123017
doc_5906,1363860179700355074
doc_5907,1363860158355496962
doc_5908,1363859706125701124
doc_5909,1363859393029103616
doc_5910,1363859078385201152
doc_5911,1363858903352680452
doc_5912,1363858836382117894
doc_5913,1363858804975149059
doc_5914,1363858792656601097
doc_5915,1363858725333852161
doc_5916,1363858690835677185
doc_5917,1363858586133143559
doc_5918,1363858583599931399
doc_5919,1363858203432337410
doc_5920,1363858127796523011
doc_5921,1363857709729280008
doc_5922,1363857002770784258
doc_5923,1363856803159625729
doc_5924,1363856697689731072
doc_5925,1363856622511026180
doc_5926,1363856468819255303
doc_5927,1363855834594295808
doc_5928,1363855385623367680
doc_5929,1363855313821175814
doc_5930,1363855119536648203
doc_5931,1363854984312332288
doc_5932,1363854968403357696
doc_5933,1363854676630896641
doc_5934,1363854604832829440
doc_5935,1363854091072380928
doc_5936,1363853562489413633
doc_5937,1363853036045492227
doc_5938,1363853011718610946
doc_5939,1363852885788815363
doc_5940,1363852725071581185
doc_5941,1363852601532375044
doc_5942,1363852517394714625
doc_5943,1363852404173594627
doc_5944,1363852146236665858
doc_5945,1363852096068534272
doc_5946,1363851982247579652
doc_5947,1363851980813135880
doc_5948,1363851777477513222
doc_5949,1363851725136826369
doc_5950,1363851649517641728
doc_5951,1363851569389658115
doc_5952,1363851416264040453
doc_5953,1363851043994365953
doc_5954,1363850953326170125
doc_5955,1363850416505593859
doc_5956,1363850333219213313
doc_5957,1363850192206712835
doc_5958,1363849818402086912
doc_5959,1363849788123357188
doc_5960,1363849680539426820
doc_5961,1363849436963610626
doc_5962,1363849307435257857
doc_5963,1363849278117011461
doc_5964,1363849015603859463
doc_5965,1363848524081733637
doc_5966,1363848460336848896
doc_5967,1363847994093821952
doc_5968,1363847714639917059
doc_5969,1363847668750036993
doc_5970,1363847371457761281
doc_5971,1363847213986836482
doc_5972,1363847208056086528
doc_5973,1363847168638013440
doc_5974,1363847074333261832
doc_5975,1363847049368662021
doc_5976,1363846737421565960
doc_5977,1363846733000826882
doc_5978,1363846711085387777
doc_5979,1363846658702778378
doc_5980,1363846588821553153
doc_5981,1363846266224975876
doc_5982,1363846056316968962
doc_5983,1363845867367718912
doc_5984,1363845799499739144
doc_5985,1363845705467625473
doc_5986,1363845689336352778
doc_5987,1363845591239974914
doc_5988,1363845520616259585
doc_5989,1363845491444707328
doc_5990,1363845347328487425
doc_5991,1363845211261202432
doc_5992,1363845127551221761
doc_5993,1363844997401825281
doc_5994,1363844827897552904
doc_5995,1363844723476221952
doc_5996,1363844572812468224
doc_5997,1363843914495643653
doc_5998,1363843759264305154
doc_5999,1363843423522947078
doc_6000,1363843159999057926
doc_6001,1363842935091957760
doc_6002,1363842872173158401
doc_6003,1363842605168082947
doc_6004,1363842549534756865
doc_6005,1363842510049705991
doc_6006,1363842227571671043
doc_6007,1363841946528153600
doc_6008,1363841871982723073
doc_6009,1363841850512130049
doc_6010,1363841815552483331
doc_6011,1363841699945078787
doc_6012,1363841498794651650
doc_6013,1363840893904633858
doc_6014,1363840476491640840
doc_6015,1363840304307003392
doc_6016,1363840178528210947
doc_6017,1363840176313753604
doc_6018,1363840055014424576
doc_6019,1363839883794657284
doc_6020,1363839776382615552
doc_6021,1363839709709959170
doc_6022,1363839566491181056
doc_6023,1363839507603345410
doc_6024,1363839344587456513
doc_6025,1363839319803383808
doc_6026,1363839302434709506
doc_6027,1363838979683024898
doc_6028,1363838871394476032
doc_6029,1363838742100930565
doc_6030,1363838729941618690
doc_6031,1363838639738937348
doc_6032,1363838440672960515
doc_6033,1363838115404795905
doc_6034,1363838092856094729
doc_6035,1363837985674973188
doc_6036,1363837899892879362
doc_6037,1363837395334959106
doc_6038,1363837054052933632
doc_6039,1363836966903644161
doc_6040,1363836711566938113
doc_6041,1363836620705734659
doc_6042,1363836586237038593
doc_6043,1363836501981863939
doc_6044,1363836398927818753
doc_6045,1363836380800053259
doc_6046,1363836327008026629
doc_6047,1363836073135247361
doc_6048,1363835352583008260
doc_6049,1363835139537707008
doc_6050,1363835125478412291
doc_6051,1363835054699532289
doc_6052,1363834941046468613
doc_6053,1363834908255293443
doc_6054,1363834671960903681
doc_6055,1363834637672415233
doc_6056,1363834408457879555
doc_6057,1363833743694123012
doc_6058,1363833708667666433
doc_6059,1363833698802688000
doc_6060,1363833617634516993
doc_6061,1363833560004657152
